index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
099496dd60d6137c35350efc7b51f88b,2026-08-01T09:35:17Z,'Starkregen',www.zeit.de,de,0.9,Wettervorhersage: Heiterer Sonntag - ab Montag drohen Starkregen und Hagel,Hier finden Sie Informationen zu dem Thema „Wettervorhersage“. Lesen Sie jetzt „Heiterer Sonntag - ab Montag drohen Starkregen und Hagel“.,https://www.zeit.de/news/2026-08/01/heiterer-sonntag-ab-montag-drohen-starkregen-und-hagel,https://img.zeit.de/news/2026-08/01/heiterer-sonntag-ab-montag-drohen-starkregen-und-hagel-image-group/wide__1300x731,http://web.archive.org/web/20260801122901/https://www.zeit.de/news/2026-08/01/heiterer-sonntag-ab-montag-drohen-starkregen-und-hagel,"In den kommenden Tagen erwartet Rheinland-Pfalz und das Saarland ein Mix aus Wolken, Hitze und Gewittern. Der Samstag zeigt sich im Südosten anfangs noch stark bewölkt, vereinzelt kann es nach Angabe… [+838 chars]",,Wettervorhersage: Heiterer Sonntag - ab Montag drohen Starkregen und Hagel. Hier finden Sie Informationen zu dem Thema „Wettervorhersage“. Lesen Sie jetzt „Heiterer Sonntag - ab Montag drohen Starkregen und Hagel“.,Weather forecast: Bright Sunday - there is a risk of heavy rain and hail from Monday. Here you will find information on the subject of “weather forecast”. Now read “Happy Sunday - there is a risk of heavy rain and hail from Monday”.,"Tempestas praenuntietur: Solis Solis - periculum est pluviae et grandinis a Lunae. Hic invenies informationes de re ""tempestatis praenuntientur"". Nunc lege ""Dominica felix - periculum est pluviae et grandinis a Lunae"".",2026-08-06 06:13:07+00:00
7e745a50de68f77ed4bd0ff4fd9c8155,2026-08-04T10:30:29Z,'Starkregen',www.zeit.de,de,0.9,Wetter: Unwetter mit Starkregen folgen auf Hitze in Deutschland,"In Hamburg stürzt in einem Gewitter ein Baum auf ein voll besetztes Auto, in Thüringen ist es zu einer Superzelle gekommen. Auch im Westen soll es zu Unwettern kommen.",https://www.zeit.de/politik/ausland/2026-08/unwetter-gewitter-starkregen-hagel-thueringen,https://img.zeit.de/politik/ausland/2026-08/unwetter-gewitter-starkregen-hagel-thueringen-foto-1/wide__1300x731,,"In mehreren Regionen in Deutschland haben unwetterartige Gewitter mit Starkregen, Hagel und Orkanböen die schwüle Hitze abgelöst. In Thüringen wurde nach Angaben des Deutschen Wetterdienstes (DWD) ei… [+1030 chars]",,"Wetter: Unwetter mit Starkregen folgen auf Hitze in Deutschland. In Hamburg stürzt in einem Gewitter ein Baum auf ein voll besetztes Auto, in Thüringen ist es zu einer Superzelle gekommen. Auch im Westen soll es zu Unwettern kommen.","Weather: Storms with heavy rain follow heat in Germany. In Hamburg, a tree fell on a full car during a thunderstorm, and a supercell occurred in Thuringia. Storms are also expected to occur in the west.","Tempestas: Tempestates cum pluvia gravi calorem in Germania sequuntur. In Hamburg, arbor in pleno tonitruo autocineto cecidit, et supercella in Thuringia facta est. Tempestates etiam in occidente accidere putantur.",2026-08-06 06:13:07+00:00
7f8b77cf00fec63fb7c74a66f30dddbf,2026-08-03T04:53:26Z,'Unwetter Regen',www.zeit.de,de,0.9,"Sommergewitter: Hitze, Regen und Unwettergefahr","Hier finden Sie Informationen zu dem Thema „Sommergewitter“. Lesen Sie jetzt „Hitze, Regen und Unwettergefahr“.",https://www.zeit.de/news/2026-08/03/hitze-regen-und-unwettergefahr,https://img.zeit.de/news/2026-08/03/hitze-regen-und-unwettergefahr-image-group/wide__1300x731,http://web.archive.org/web/20260803073442/https://www.zeit.de/news/2026-08/03/hitze-regen-und-unwettergefahr,"Berlin/ Potsdam - Wechselhaftes Wetter bestimmt den Wochenstart in Berlin und Brandenburg. Der Deutsche Wetterdienst (DWD) erwartet einen Mix aus Sonne und Wolken, in Richtung Nordosten sind Unwetter… [+1812 chars]",,"Sommergewitter: Hitze, Regen und Unwettergefahr. Hier finden Sie Informationen zu dem Thema „Sommergewitter“. Lesen Sie jetzt „Hitze, Regen und Unwettergefahr“.","Summer thunderstorms: heat, rain and risk of severe weather. Here you will find information on the topic of “summer thunderstorms”. Read “Heat, rain and the risk of severe weather” now.","Tonitruum aestas: calor, pluvia et periculum gravis tempestatis. Hic informationes invenies in argumento ""tonitruum aestatis."" Lege ""aestus, pluviae et periculum gravis tempestatis"" nunc.",2026-08-07 05:17:42+00:00
1f428b6ea3e28a8fe992c2bcd8d5d137,2026-08-04T15:31:10Z,'Starkregen',www.zeit.de,de,0.9,Der Sommer bleibt anstrengend: Wieder Unwetterwarnung: Heftige Gewitter drohen im Südwesten,Hier finden Sie Informationen zu dem Thema „Der Sommer bleibt anstrengend“. Lesen Sie jetzt „Wieder Unwetterwarnung: Heftige Gewitter drohen im Südwesten“.,https://www.zeit.de/news/2026-08/04/wieder-unwetterwarnung-heftige-gewitter-drohen-im-suedwesten,https://img.zeit.de/news/2026-08/04/wieder-unwetterwarnung-heftige-gewitter-drohen-im-suedwesten-image-group/wide__1300x731,http://web.archive.org/web/20260805164105/https://www.zeit.de/news/2026-08/04/wieder-unwetterwarnung-heftige-gewitter-drohen-im-suedwesten,"Schwere Gewitter, teils extrem heftiger Starkregen mit Hagel und orkanartigen Böen: Der Deutsche Wetterdienst (DWD) hat am Nachmittag eine Unwetterwarnung für alle vier Regierungsbezirke veröffentlic… [+606 chars]",,Der Sommer bleibt anstrengend: Wieder Unwetterwarnung: Heftige Gewitter drohen im Südwesten. Hier finden Sie Informationen zu dem Thema „Der Sommer bleibt anstrengend“. Lesen Sie jetzt „Wieder Unwetterwarnung: Heftige Gewitter drohen im Südwesten“.,The summer remains strenuous: Another severe weather warning: violent thunderstorms are threatening in the southwest. Here you will find information on the topic “Summer remains exhausting”. Now read “Severe weather warning again: Severe thunderstorms threaten in the southwest”.,"Manet aestas vehemens: alius tempestatis gravis admonitio: tonitribusque vehementibus Africo minantur. Hic informationes invenies in argumento ""Aestas exhausta manet"". Nunc lege ""Tempestas gravis iterum monens: Tonitribusque gravibus Africo minantur"".",2026-08-07 09:35:33+00:00
b41b53d720603cf09cb00165848e0df3,2026-08-05T00:06:16Z,'Starkregen',www.tagesspiegel.de,de,0.9,Wetter am Mittwoch: Erneut Hitze und Gewitter erwartet - danach etwas Abkühlung,"Bis zu 36 Grad und heftige Gewitter: Der Deutsche Wetterdienst erwartet am Mittwoch erneut einen heißen Tag, teils droht Starkregen. Danach sind etwas kühlere Temperaturen in Sicht.",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-am-mittwoch-erneut-hitze-und-gewitter-erwartet-danach-etwas-abkuhlung-15914277.html,https://www.tagesspiegel.de/images/15914276/alternates/BASE_16_9_W1400/1785888376000/unwetter-in-baden-wurttemberg.jpeg,http://web.archive.org/web/20260806020451/https://www.tagesspiegel.de/gesellschaft/panorama/wetter-am-mittwoch-erneut-hitze-und-gewitter-erwartet-danach-etwas-abkuhlung-15914277.html,Deutschland stehen am Mittwoch erneut Hitze und heftige Gewitter bevor - bevor ein Wetterumschwung vorerst für Abkühlung sorgt. Der Deutsche Wetterdienst (DWD) erwartet in der Nacht zum Mittwoch teil… [+1842 chars],,"Wetter am Mittwoch: Erneut Hitze und Gewitter erwartet - danach etwas Abkühlung. Bis zu 36 Grad und heftige Gewitter: Der Deutsche Wetterdienst erwartet am Mittwoch erneut einen heißen Tag, teils droht Starkregen. Danach sind etwas kühlere Temperaturen in Sicht.","Weather on Wednesday: Heat and thunderstorms expected again - then some cooling down. Up to 36 degrees and heavy thunderstorms: The German Weather Service expects another hot day on Wednesday, with the threat of heavy rain in some places. After that, slightly cooler temperatures are in sight.","Tempestas quarta die Mercurii: Calor et proces- siones iterum exspectantur - deinde quaedam refrigeratio descendit. Usque ad 36 gradus et tonitribus graves: Ministerium Tempestatis Germanicae alium diem Mercurii calidum exspectat, cum comminatio pluviae in aliquibus locis. Post haec temperaturas paulo frigidiores sunt in aspectu.",2026-08-07 09:35:33+00:00
64f3d8410ec11c11d526cf93ae6c29b7,2026-08-05T07:20:00Z,'Starkregen',www.brigitte.de,de,0.9,"Extremwetter: Hitze, Starkregen und hochenergetisches Wetter: Das hilft gegen Kopfschmerzen und Kreislaufprobleme","Für viele Menschen sind die hohen Temperaturen im Sommer erstmal gute Nachrichten. Doch wenn die Temperaturen sich schnell ändern, kommt es auch zu Kopfschmerzen und Kreislaufproblemen. Was dann hilft, zeigen wir im Video.",https://www.brigitte.de/gesund/hitze--starkregen-und-hochenergetisches-wetter--das-hilft-gegen-kopfschmerzen-und-kreislaufprobleme-14086374.html,https://image.brigitte.de/14089334/t/cM/v2/w1440/r1.7778/-/weeter-neu.jpg,http://web.archive.org/web/20260805135813/https://www.brigitte.de/gesund/hitze--starkregen-und-hochenergetisches-wetter--das-hilft-gegen-kopfschmerzen-und-kreislaufprobleme-14086374.html,"Für viele Menschen sind die hohen Temperaturen im Sommer erstmal gute Nachrichten. Doch wenn die Temperaturen sich schnell ändern, kommt es auch zu Kopfschmerzen und Kreislaufproblemen. Was dann hilf… [+663 chars]",,"Extremwetter: Hitze, Starkregen und hochenergetisches Wetter: Das hilft gegen Kopfschmerzen und Kreislaufprobleme. Für viele Menschen sind die hohen Temperaturen im Sommer erstmal gute Nachrichten. Doch wenn die Temperaturen sich schnell ändern, kommt es auch zu Kopfschmerzen und Kreislaufproblemen. Was dann hilft, zeigen wir im Video.","Extreme weather: Heat, heavy rain and high-energy weather: This helps against headaches and circulatory problems. For many people, the high temperatures in summer are initially good news. But when temperatures change quickly, headaches and circulatory problems also occur. We show what helps in the video.","Tempestas extrema: Calor, gravis, pluvia et magna vis tempestatis: Hoc adiuvat contra dolores et problemata circulatoria. Multi homines, aestate temperaturas initio boni nuntii sunt. Sed cum calores cito mutant, dolores et problemata circulatoria occurrunt. Ostendimus quid adiuvat in video.",2026-08-07 09:35:33+00:00
c8bb7c69ef9b82511231359f0a890284,2026-08-03T06:48:02Z,'Starkregen',www.zeit.de,de,0.9,"Wetter: Sonne, Hitze, Gewitter – Unwettergefahr im Norden steigt","Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonne, Hitze, Gewitter – Unwettergefahr im Norden steigt“.",https://www.zeit.de/news/2026-08/03/sonne-hitze-gewitter-unwettergefahr-im-norden-steigt,https://img.zeit.de/news/2026-08/03/sonne-hitze-gewitter-unwettergefahr-im-norden-steigt-image-group/wide__1300x731,http://web.archive.org/web/20260804020241/https://www.zeit.de/news/2026-08/03/sonne-hitze-gewitter-unwettergefahr-im-norden-steigt,"Die Woche startet im Norden sonnig, teils wolkig und trocken bei Höchsttemperaturen zwischen 26 und 29 Grad. Laut Deutschem Wetterdienst (DWD) bleibt es nur auf Helgoland und an der Ostsee etwas kühl… [+1410 chars]",,"Wetter: Sonne, Hitze, Gewitter – Unwettergefahr im Norden steigt. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonne, Hitze, Gewitter – Unwettergefahr im Norden steigt“.","Weather: Sun, heat, thunderstorms – the risk of severe weather in the north is increasing. Here you will find information on the subject of “weather”. Now read “Sun, heat, thunderstorms – the risk of severe weather in the north is increasing”.","Tempestas: sol, aestus, procellae - periculum gravis tempestatis in septentrione increscit. Hic invenies informationes de ""tempestate"". Nunc legitur ""sol, calor, procellae - periculum gravis tempestatis in septentrione increscit"".",2026-08-07 21:18:51+00:00
91015564fade0ea5825ab0128ee0e1e9,2026-08-04T04:14:43Z,'Unwetter Regen',www.zeit.de,de,0.8,Wetter: Viel Regen nach Hitze erwartet – DWD spricht von Unwettern,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Viel Regen nach Hitze erwartet – DWD spricht von Unwettern“.,https://www.zeit.de/news/2026-08/04/viel-regen-nach-hitze-erwartet-dwd-spricht-von-unwettern,https://img.zeit.de/news/2026-08/04/viel-regen-nach-hitze-erwartet-dwd-spricht-von-unwettern-image-group/wide__1300x731,http://web.archive.org/web/20260805075148/https://www.zeit.de/news/2026-08/04/viel-regen-nach-hitze-erwartet-dwd-spricht-von-unwettern,In Baden-Württemberg ist heute Vorsicht angesagt: Nach Angaben des Deutschen Wetterdienstes (DWD) besteht landesweit Unwettergefahr. Die Wassermengen könnten zu überfluteten Kellern und Unterführunge… [+1491 chars],,Wetter: Viel Regen nach Hitze erwartet – DWD spricht von Unwettern. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Viel Regen nach Hitze erwartet – DWD spricht von Unwettern“.,Weather: A lot of rain expected after the heat - DWD speaks of storms. Here you will find information on the subject of “weather”. Now read “A lot of rain expected after heat – DWD speaks of storms”.,"Tempestas: Multae pluviae post aestum expectatae - DWD speaks of storms. Hic invenies informationes de ""tempestate"". Nunc legitur ""Multa pluvia expectata post calorem - DWD de procellis"" loquitur.",2026-08-08 21:01:42+00:00
2e02ec1a2796e36780f48552db9f1114,2026-08-03T06:43:54Z,'Unwettergefahr',www.sueddeutsche.de,de,0.9,Wetter in Bayern: Bayern droht weitere Hitzewoche – bis zu 38 Grad,Viel Sonnenschein bei extremer Hitze und vereinzelte Gewitter mit Starkregen – das erwartet der Deutsche Wetterdienst in dieser Woche. Wo es besonders heiß werden soll.,https://www.sueddeutsche.de/bayern/bayern-sommerferien-hitze-li.3525710,https://www.sueddeutsche.de/2026/08/03/006f6ec0-fb30-4f26-9c42-f04e14111e37.jpg?q=60&fm=webp&width=1200&rect=0%2C209%2C4000%2C2250,http://web.archive.org/web/20260803152721/https://www.sueddeutsche.de/bayern/bayern-sommerferien-hitze-li.3525710,"In der Nacht zu Dienstag soll es trocken bleiben, im Tagesverlauf ist aber mit Starkregen, Hagel und Sturmböen zu rechnen, gerade über dem Bergland. Örtlich bestehe auch Unwettergefahr, warnten die M… [+1106 chars]",,Wetter in Bayern: Bayern droht weitere Hitzewoche – bis zu 38 Grad. Viel Sonnenschein bei extremer Hitze und vereinzelte Gewitter mit Starkregen – das erwartet der Deutsche Wetterdienst in dieser Woche. Wo es besonders heiß werden soll.,Weather in Bavaria: Bavaria is threatened with another week of heat – up to 38 degrees. Lots of sunshine in extreme heat and isolated thunderstorms with heavy rain – that's what the German Weather Service is expecting this week. Where it should be particularly hot.,Tempestas in Bavaria: Bavaria altera septimana caloris imminet - usque ad 38 gradus. Sortes soles in calore maximo et in imbres tonitruum solitarii - id quod in hac septimana exspectatum est quod Germanica Tempestas Service exspectat. Ubi maxime calidum esse debet.,2026-08-08 21:01:42+00:00
4f146ab15c4e2e5aaabd1afce556d93d,2026-08-03T10:00:39Z,'Unwettergefahr',www.tagesschau.de,de,0.9,DWD warnt vor Hitze und Gewitter in weiten teilen Deutschlands,"Der Deutsche Wetterdienst (DWD) hat für weite Teile Deutschlands eine amtliche Hitzewarnung herausgegeben. Laut DWD sind vor allem Regionen in der Mitte und im Süden betroffen, zudem gilt örtlich Unwettergefahr.",https://www.tagesschau.de/inland/gesellschaft/hitzewarnung-unwettergefahr-100.html,https://images.tagesschau.de/image/5e3e5632-f390-4b7d-b506-05a1518e3d72/AAABn8bQMlI/AAABnSSvrFg/16x9-big/schatten-parkbank-100.jpg?width=1280,http://web.archive.org/web/20260804020809/https://www.tagesschau.de/inland/gesellschaft/hitzewarnung-unwettergefahr-100.html,"Stand: 03.08.2026 12:00 Uhr
Der Deutsche Wetterdienst (DWD) hat für weite Teile Deutschlands eine amtliche Hitzewarnung herausgegeben. Laut DWD sind vor allem Regionen in der Mitte und im Süden betr… [+2271 chars]",,"DWD warnt vor Hitze und Gewitter in weiten teilen Deutschlands. Der Deutsche Wetterdienst (DWD) hat für weite Teile Deutschlands eine amtliche Hitzewarnung herausgegeben. Laut DWD sind vor allem Regionen in der Mitte und im Süden betroffen, zudem gilt örtlich Unwettergefahr.","DWD warns of heat and thunderstorms in large parts of Germany. The German Weather Service (DWD) has issued an official heat warning for large parts of Germany. According to the DWD, regions in the middle and south are particularly affected, and there is also a local risk of severe weather.","DWD monet de calore et tonitribus in magnis partibus Germaniae. Ministerium Tempestatis Germanicae (DWD) officialem caloris admonitionem in magnas Germaniae partes edidit. Secundum DWD, regiones mediae et meridionales praecipue afficiuntur, et periculum est etiam loci gravis tempestatis.",2026-08-08 21:01:42+00:00
